1210.,274.
1620.,543.
476.,917.
155.,683.
249.,545.
1651.,419.
1902.,302.
544.,761.
560.,777.
561.,115.
1219.,548.
1782.,821.
953.,753.
57.,879.
1946.,306.
1786.,698.
669.,389.
346.,507.
831.,1006.
680.,987.
412.,658.
267.,536.
1241.,392.
701.,372.
1818.,860.
1878.,875.
459.,883.
1255.,921.
1773.,606.
1684.,405.
378.,961.
794.,923.
666.,240.
1234.,533.
352.,927.
1488.,492.
1828.,298.
607.,864.
616.,935.
1964.,349.
165.,933.
1215.,557.
388.,930.
486.,806.
1035.,381.
1376.,955.
1889.,384.
948.,766.
1898.,390.
1642.,448.
521.,751.
1693.,481.
1226.,370.
1026.,687.
693.,376.
1048.,341.
1858.,160.
1107.,722.
1790.,718.
432.,922.
1741.,697.
1195.,909.
622.,895.
681.,296.
1516.,951.
581.,797.
1293.,495.
1479.,970.
356.,641.
280.,925.
1552.,570.
1882.,154.
1139.,698.
999.,817.
1727.,569.
201.,938.
588.,797.
268.,536.
1029.,898.
1936.,351.
1666.,394.
1109.,149.
1065.,652.
181.,644.
1288.,631.
1729.,422.
630.,228.
937.,684.
1770.,654.
544.,758.
964.,461.
195.,845.
1798.,266.
1515.,489.
1041.,365.
491.,893.
843.,553.
523.,481.
177.,638.
1065.,926.
1236.,301.
1464.,551.
610.,885.
624.,926.
1347.,616.
180.,649.
1387.,958.
1290.,496.
1027.,740.
445.,504.
1061.,825.
1219.,593.
695.,922.
1926.,352.
481.,106.
707.,365.
1869.,929.
1482.,509.
1229.,377.
1882.,927.
972.,793.
1407.,959.
1783.,415.
307.,633.
1263.,217.
546.,792.
1738.,585.
907.,670.
2003.,341.
1883.,128.
665.,1014.
1779.,459.
658.,236.
1820.,803.
2014.,331.
1004.,742.
577.,124.
599.,880.
609.,170.
1002.,447.
1030.,899.
1041.,301.
599.,422.
1306.,631.
162.,673.
1950.,883.
442.,930.
1744.,437.
613.,976.
566.,981.
685.,986.
1917.,875.
120.,865.
349.,577.
1799.,267.
543.,97.
773.,1012.
947.,781.
500.,828.
878.,459.
1157.,927.
216.,599.
344.,928.
892.,1006.
1100.,843.
1728.,398.
624.,405.
1273.,430.
1904.,384.
1776.,711.
521.,750.
1063.,654.
1248.,921.
842.,564.
464.,916.
1814.,684.
1845.,879.
696.,968.
381.,480.
1055.,658.
1772.,854.
1108.,697.
329.,931.
964.,722.
1774.,650.
1431.,588.
311.,525.
550.,466.
506.,943.
571.,874.
1021.,415.
520.,853.
1429.,973.
1550.,945.
1811.,861.
1809.,283.
1458.,578.
520.,912.
1725.,939.
1020.,413.
1770.,456.
1282.,926.
1596.,573.
424.,946.
1143.,165.
687.,326.
546.,762.
474.,713.
1908.,923.
710.,944.
1218.,551.
874.,966.
1229.,573.
493.,730.
1262.,255.
1938.,909.
762.,1011.
885.,985.
1698.,371.
1263.,216.
1419.,599.
1035.,903.
1827.,763.
171.,667.
338.,643.
1630.,939.
620.,982.
1430.,972.
615.,910.
1639.,939.
1681.,409.
1358.,571.
1636.,440.
559.,117.
80.,887.
467.,886.
1688.,946.
1717.,504.
474.,827.
692.,907.
1838.,924.
1053.,658.
1689.,570.
838.,519.
1946.,907.
365.,480.
520.,863.
882.,635.
562.,758.
1838.,861.
710.,945.
409.,443.
1287.,633.
176.,934.
1327.,602.
1236.,923.
1113.,936.
1025.,394.
1314.,931.
1047.,661.
1565.,582.
1143.,652.
883.,974.
1776.,646.
489.,494.
699.,922.
1945.,302.
691.,909.
872.,966.
611.,801.
637.,230.
217.,596.
983.,740.
1036.,904.
1002.,448.
1795.,679.
1740.,939.
607.,852.
1687.,567.
900.,666.
541.,20.
208.,939.
465.,885.
492.,494.
1120.,655.
433.,922.
1132.,156.
1302.,302.
2001.,214.
1071.,886.
339.,928.
115.,863.
707.,359.
545.,758.
1246.,551.
180.,627.
708.,949.
1930.,280.
1880.,319.
645.,232.
566.,758.
1129.,156.
967.,462.
251.,923.
453.,483.
800.,924.
1947.,307.
1647.,440.
583.,957.
625.,405.
83.,854.
501.,906.
229.,559.
1920.,863.
455.,933.
1827.,773.
1766.,822.
1209.,914.
1268.,928.
1104.,936.
666.,391.
1771.,854.
2001.,211.
1039.,827.
1297.,524.
1974.,900.
193.,647.
642.,392.
940.,684.
1062.,844.
1087.,937.
1756.,249.
1886.,122.
1345.,554.
407.,647.
1414.,603.
621.,897.
1760.,666.
1218.,552.
1030.,852.
394.,917.
309.,554.
1047.,338.
1004.,857.
1686.,483.
486.,726.
1651.,435.
520.,19.
1025.,698.
1126.,154.
386.,642.
1049.,256.
627.,920.
598.,797.
1234.,296.
297.,556.
563.,878.
1048.,343.
1297.,637.
1292.,495.
1811.,815.
847.,500.
151.,933.
1231.,347.
1218.,552.
1093.,882.
1180.,916.
1036.,664.
520.,855.
1905.,806.
1080.,826.
196.,782.
849.,937.
1017.,882.
431.,848.
287.,605.
367.,648.
842.,566.
282.,926.
1731.,153.
959.,683.
544.,953.
436.,676.
1920.,395.
1958.,140.
1496.,477.
193.,646.
1804.,705.
1750.,445.
1651.,499.
1926.,897.
1167.,187.
851.,602.
1301.,289.
501.,73.
1889.,829.
809.,926.
1631.,449.
1479.,520.
345.,554.
1780.,406.
1301.,467.
1775.,400.
710.,945.
623.,205.
1631.,448.
151.,723.
1827.,927.
608.,409.
458.,491.
1127.,155.
1734.,154.
1504.,479.
1268.,929.
1699.,380.
367.,947.
1232.,380.
546.,469.
956.,683.
391.,359.
591.,953.
520.,850.
1682.,948.
1141.,696.
1965.,147.
575.,978.
1227.,540.
429.,495.
1775.,400.
1823.,755.
1102.,861.
1901.,924.
485.,806.
1120.,871.
397.,352.
1721.,939.
1151.,911.
1220.,283.
1011.,881.
1926.,279.
784.,920.
1267.,512.
274.,923.
1211.,609.
1069.,868.
1737.,215.
310.,526.
473.,832.
1051.,250.
1361.,574.
1927.,357.
1048.,741.
1256.,224.
541.,918.
626.,815.
952.,760.
480.,115.
573.,996.
557.,117.
1852.,878.
387.,930.
1016.,443.
999.,742.
1176.,894.
851.,959.
1008.,750.
124.,868.
1253.,239.
1288.,299.
559.,457.
438.,500.
1281.,439.
321.,558.
246.,547.
942.,777.
629.,227.
1046.,759.
175.,754.
393.,636.
1315.,929.
622.,221.
343.,512.
1750.,680.
1826.,928.
1104.,852.
74.,886.
1747.,728.
712.,938.
1736.,168.
1110.,704.
430.,496.
1826.,928.
844.,1007.
903.,668.
1819.,691.
1197.,910.
1020.,399.
235.,555.
1132.,705.
197.,937.
966.,462.
1779.,862.
1980.,374.
866.,472.
521.,921.
1110.,149.
1762.,938.
1322.,535.
1818.,689.
1528.,551.
1641.,521.
1169.,188.
529.,866.
1966.,290.
353.,927.
157.,728.
1145.,166.
415.,314.
611.,835.
494.,85.
589.,954.
1956.,139.
1293.,495.
681.,1012.
169.,747.
1782.,431.
1299.,604.
1041.,270.
1392.,958.
1765.,716.
1283.,238.
1348.,926.
1318.,598.
712.,936.
699.,343.
1263.,274.
1820.,803.
197.,632.
606.,865.
621.,893.
553.,109.
543.,936.
568.,796.
548.,39.
182.,620.
600.,972.
1822.,800.
186.,769.
960.,713.
1349.,596.
1677.,377.
622.,984.
979.,734.
226.,568.
941.,777.
1752.,686.
1777.,642.
1688.,365.
929.,745.
851.,945.
414.,480.
1812.,815.
1464.,551.
616.,976.
1983.,369.
1304.,528.
280.,925.
1195.,689.
1522.,543.
525.,16.
1743.,241.
420.,485.
947.,456.
611.,175.
1335.,932.
1218.,917.
903.,716.
1779.,459.
1052.,247.
1515.,951.
1737.,214.
1954.,387.
1730.,396.
1280.,515.
407.,638.
1988.,171.
1936.,123.
1738.,585.
429.,852.
1067.,827.
100.,861.
563.,115.
493.,895.
574.,937.
1694.,366.
1652.,508.
1047.,743.
1060.,212.
633.,398.
1372.,608.
1234.,532.
1984.,243.
1068.,855.
1753.,688.
63.,883.
1752.,697.
189.,777.
1644.,513.
595.,434.
1872.,845.
346.,507.
611.,173.
1082.,827.
585.,767.
1226.,366.
1876.,861.
1848.,295.
1128.,727.
1679.,492.
1665.,427.
440.,504.
344.,552.
1307.,529.
1078.,892.
1037.,847.
1773.,716.
1802.,269.
1051.,659.
1043.,303.
424.,305.
195.,799.
1963.,145.
986.,743.
1254.,231.
607.,839.
837.,930.
1348.,915.
542.,88.
907.,742.
1555.,572.
1359.,925.
1218.,550.
861.,615.
1032.,851.
1910.,385.
612.,179.
514.,25.
505.,494.
1015.,444.
455.,279.
1781.,627.
1915.,817.
1978.,158.
1411.,960.
1734.,192.
1029.,695.
581.,977.
1897.,392.
86.,909.
1211.,609.
1100.,149.
1066.,711.
702.,346.
992.,810.
1953.,319.
473.,223.
555.,770.
1377.,956.
508.,905.
915.,678.
1816.,860.
1889.,391.
949.,780.
1346.,555.
1080.,165.
1906.,869.
1538.,556.
1072.,739.
1884.,137.
697.,1011.
1088.,898.
365.,535.
461.,884.
140.,928.
1534.,948.
1793.,728.
514.,491.
1163.,184.
366.,511.
1822.,928.
1049.,914.
691.,910.
1810.,861.
1787.,451.
556.,460.
1775.,255.
1062.,707.
285.,565.
1808.,282.
511.,906.
